source,keyword,title,url,published,fetched_at
newsgr,Marfin,"Χρυσοχοΐδης: Η Αστυνομία έχει αποστολή να συλλαμβάνει δολοφόνους, όχι να σκοτώνει παιδιά – Τι είπε για τις συλλήψεις για τη Marfin",https://www.news.gr/politikh/article/4175450/chrisocho%ce%90dis-i-astinomia-echi-apostoli-na-sillamvani-dolofonous-ochi-na-skotoni-pedia-ti-ipe-gia-tis-sillipsis-gia-ti-marfin.html,,2026-07-23T13:14:05Z
newsgr,Marfin,«Οι αστυνομικοί δεν ενήργησαν σωστά στο Άργος»,https://www.news.gr/politikh/article/4175450/chrisocho%ce%90dis-i-astinomia-echi-apostoli-na-sillamvani-dolofonous-ochi-na-skotoni-pedia-ti-ipe-gia-tis-sillipsis-gia-ti-marfin.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Ραγδαίες εξελίξεις: Συνελήφθη στη Βρετανία η 46χρονη που κατηγορείται για τον εμπρησμό στη Marfin,https://www.news.gr/ellada/article/4175266/sinelifthi-sti-vretania-i-46chroni-pou-katigorite-gia-ton-emprismo-sti-marfin.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Οι πληροφορίες αναφέρουν πως η γυναίκα δηλώνει αθώα,https://www.news.gr/ellada/article/4175266/sinelifthi-sti-vretania-i-46chroni-pou-katigorite-gia-ton-emprismo-sti-marfin.html,,2026-07-23T13:14:05Z
newsgr,Marfin,"Καραγιάννη, επιζήσασα της τραγωδίας της Marfin: Ζήτημα ηθικής δικαίωσης ο εντοπισμός των πραγματικών δραστών",https://www.news.gr/ellada/article/4174820/karagianni-epizisasa-tis-tragodias-tis-marfin-zitima-ithikis-dikeosis-o-entopismos-ton-pragmatikon-draston.html,,2026-07-23T13:14:05Z
newsgr,Marfin,"«Είχαμε χάσει τις ελπίδες μας, ειδικά όταν σκεφτόμαστε ότι πλησιάζουμε στην 20ετία»",https://www.news.gr/ellada/article/4174820/karagianni-epizisasa-tis-tragodias-tis-marfin-zitima-ithikis-dikeosis-o-entopismos-ton-pragmatikon-draston.html,,2026-07-23T13:14:05Z
newsgr,Marfin,"Η επίσημη ανακοίνωση της ΕΛ.ΑΣ. για τη σύλληψη των δύο 42χρονων που κατηγορούνται για τον φονικό εμπρησμό της Marfin, το Μάιο του 2010",https://www.news.gr/ellada/article/4174751/i-episimi-anakinosi-tis-el-as-gia-ti-sillipsi-ton-dio-42chronon-pou-katigorounte-gia-ton-foniko-emprismo-tis-marfin-to-maio-tou-2010.html,,2026-07-23T13:14:05Z
newsgr,Marfin,"Γιατί άνοιξε ξανά η υπόθεση, που ανέλαβε πλέον το Τμήμα Ανθρωποκτονιών του «ελληνικού FBI»",https://www.news.gr/ellada/article/4174751/i-episimi-anakinosi-tis-el-as-gia-ti-sillipsi-ton-dio-42chronon-pou-katigorounte-gia-ton-foniko-emprismo-tis-marfin-to-maio-tou-2010.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Marfin: Επιστρέφει στην Ελλάδα η 46χρονη που διαμένει στη Μεγάλη Βρετανία – Δηλώνει αθώα και θέλει να καταθέσει στις Αρχές,https://www.news.gr/ellada/article/4174483/marfin-epistrefi-stin-ellada-i-46chroni-diloni-athoa-ke-theli-na-katathesi-stis-arches.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Οι φωτογραφίες από διακοπές που άνοιξαν τον δρόμο για συλλήψεις,https://www.news.gr/ellada/article/4174483/marfin-epistrefi-stin-ellada-i-46chroni-diloni-athoa-ke-theli-na-katathesi-stis-arches.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Marfin: Την Τρίτη θα απολογηθούν οι δύο κατηγορούμενοι για τη φονική πυρκαγιά,https://www.news.gr/ellada/article/4174186/marfin-tin-triti-tha-apologithoun-i-dio-katigoroumeni-gia-ti-foniki-pirkagia.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Τα εντάλματα σύλληψης αφορούν το αδίκημα της ανθρωποκτονίας από πρόθεση κατά συρροή,https://www.news.gr/ellada/article/4174186/marfin-tin-triti-tha-apologithoun-i-dio-katigoroumeni-gia-ti-foniki-pirkagia.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Marfin: Το ανώνυμο email που οδήγησε σε συλλήψεις μετά από 16 χρόνια,https://www.news.gr/ellada/article/4174003/marfin-to-anonimo-email-pou-odigise-se-sillipsis-meta-apo-16-chronia.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Οι αρχές συνδύασαν στοιχεία και πληροφορίες αναζητώντας ενδεχόμενη εμπλοκή τους και σε άλλες δικογραφίες,https://www.news.gr/ellada/article/4174003/marfin-to-anonimo-email-pou-odigise-se-sillipsis-meta-apo-16-chronia.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Ζωή Κωνσταντοπούλου για τα 16 χρόνια από την τραγωδία στη Marfin: «Άλλο εργαλειοποίηση και άλλο πολιτικό ενδιαφέρον για τον άνθρωπο και τα θύματα»,https://www.news.gr/politikh/article/4129709/zoi-konstantopoulou-gia-ta-16-chronia-apo-tin-tragodia-sti-marfin-allo-ergaliopiisi-ke-allo-politiko-endiaferon-gia-ton-anthropo-ke-ta-thimata.html,,2026-07-23T13:14:05Z
newsgr,Marfin,«Πάνω στο έγκλημα αυτό χύθηκαν δυστυχώς πολλά κροκοδείλια δάκρυα»,https://www.news.gr/politikh/article/4129709/zoi-konstantopoulou-gia-ta-16-chronia-apo-tin-tragodia-sti-marfin-allo-ergaliopiisi-ke-allo-politiko-endiaferon-gia-ton-anthropo-ke-ta-thimata.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Ο κόσμος τιμάει την μνήμη των αδικοχαμένων της Marfin δεκαέξι χρόνια μετά την τραγωδία,https://www.news.gr/ellada/article/4129508/o-kosmos-timai-tin-mnimi-ton-adikochamenon-tis-marfin-dekaexi-chronia-meta-tin-tragodia.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Είχε γίνει εμπρηστική επίθεση στην τράπεζα,https://www.news.gr/ellada/article/4129508/o-kosmos-timai-tin-mnimi-ton-adikochamenon-tis-marfin-dekaexi-chronia-meta-tin-tragodia.html,,2026-07-23T13:14:05Z
newsgr,Marfin,"Ανδρουλάκης: Δεκαέξι χρόνια από την ωμή δολοφονική επίθεση στη Marfin, το συλλογικό τραύμα παραμένει ανοιχτό",https://www.news.gr/politikh/article/4129458/androulakis-dekaexi-chronia-apo-tin-omi-dolofoniki-epithesi-sti-marfin-to-sillogiko-travma-parameni-anichto.html,,2026-07-23T13:14:05Z
newsgr,Marfin,"«Σήμερα τιμούμε τη μνήμη της Αγγελικής και του αγέννητου παιδιού της, της Παρασκευής και του Επαμεινώνδα»",https://www.news.gr/politikh/article/4129458/androulakis-dekaexi-chronia-apo-tin-omi-dolofoniki-epithesi-sti-marfin-to-sillogiko-travma-parameni-anichto.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Μητσοτάκης για Marfin: Ο μηδενισμός και ο ακραίος λόγος στρέφονται εναντίον της κοινωνίας και της πατρίδας,https://www.news.gr/politikh/article/4129076/mitsotakis-gia-marfin-chreos-mas-ine-na-min-xechasoume-o-midenismos-ke-o-akreos-logos-strefonte-enantion-tis-kinonias-ke-tis-patridas.html,,2026-07-23T13:14:05Z
newsgr,Marfin,"«Χρέος μας είναι να μην ξεχάσουμε, τιμώντας αυτούς που χάθηκαν τόσο άδικα»",https://www.news.gr/politikh/article/4129076/mitsotakis-gia-marfin-chreos-mas-ine-na-min-xechasoume-o-midenismos-ke-o-akreos-logos-strefonte-enantion-tis-kinonias-ke-tis-patridas.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Μαρινάκης για την τραγωδία της Marfin: Ο φανατισμός που οπλίζει χέρια και μετατρέπει τη διαφωνία σε θάνατο δεν μπορεί να γίνει ανεκτός σε μια δημοκρατία,https://www.news.gr/politikh/article/4128984/marinakis-o-fanatismos-pou-oplizi-cheria-ke-metatrepi-ti-diafonia-se-thanato-den-bori-na-gini-anektos-se-mia-dimokratia.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Η συγκλονιστική μαρτυρία της γυναίκας που ήταν στο μπαλκόνι της Marfin και σώθηκε – «Σκεφτόμουν ότι στην επόμενη ανάσα δεν θα μπορέσω»,https://www.news.gr/ellada/article/3867159/i-sigklonistiki-martiria-tis-ginekas-pou-itan-sto-balkoni-tis-flegomenis-marfin-ke-sothike-skeftomoun-oti-stin-epomeni-anasa-den-tha-boreso-zousame-ton-apolito-tromo-gia-40-lepta.html,,2026-07-23T13:14:05Z
newsgr,Marfin,"15 χρόνια μετά την τραγωδία της Μarfin την 5η Μαΐου του 2010, όταν τρεις άνθρωποι έχασαν τη ζωή τους",https://www.news.gr/ellada/article/3867159/i-sigklonistiki-martiria-tis-ginekas-pou-itan-sto-balkoni-tis-flegomenis-marfin-ke-sothike-skeftomoun-oti-stin-epomeni-anasa-den-tha-boreso-zousame-ton-apolito-tromo-gia-40-lepta.html,,2026-07-23T13:14:05Z
newsgr,Marfin,Μητσοτάκης για τα 15 χρόνια από την τραγωδία της Marfin: «Η δολοφονία αθώων συμπολιτών μας πληγώνει τη συλλογική μας συνείδηση»,https://www.news.gr/politikh/article/3867012/mitsotakis-gia-ta-15-chronia-apo-tin-tragodia-tis-marfin-pligi-sti-sinidisi-mathima-gia-to-mellon.html,,2026-07-23T13:14:05Z
newsgr,Marfin,"«Μέχρι ο διχασμός, το μίσος και η τυφλή βία να ξεριζωθούν, επιτέλους, από την κοινωνία»",https://www.news.gr/politikh/article/3867012/mitsotakis-gia-ta-15-chronia-apo-tin-tragodia-tis-marfin-pligi-sti-sinidisi-mathima-gia-to-mellon.html,,2026-07-23T13:14:05Z
newsgr,Marfin,2,https://www.news.gr/page/2?s=Marfin,,2026-07-23T13:14:05Z
newsgr,Marfin,3,https://www.news.gr/page/3?s=Marfin,,2026-07-23T13:14:05Z
newsgr,Marfin,>,https://www.news.gr/page/2?s=Marfin,,2026-07-23T13:14:05Z
newsgr,Μαρφίν,Μήνυμα Βαρβιτσιώτη για τα 13 χρόνια από την τραγωδία στη Μαρφίν: «Δεν ξεχνάμε τα θύματα»,https://www.news.gr/politikh/article/3267213/minima-varvitsioti-gia-ta-13-chronia-apo-tin-tragodia-sti-marfin-den-xechname-ta-thimata.html,,2026-07-23T13:14:05Z
newsgr,Μαρφίν,Aνοίγει πάλι ο φάκελος της υπόθεσης Μαρφίν,https://www.news.gr/ellada/article/2534465/anigi-pali-o-fakelos-tis-ipothesis-marfin.html,,2026-07-23T13:14:05Z
newsgr,Μαρφίν,Μητσοτάκης: Να στηθεί μνημείο για τα θύματα της Μαρφίν,https://www.news.gr/politikh/article/1080795/mitsotakis-na-stithi-mnimio-gia-ta-thimata-tis-marfin.html,,2026-07-23T13:14:05Z
newsgr,Μαρφίν,Δίκη Μαρφίν: Συγκινεί η κατάθεση του πατέρα της νεκρής εγκύου,https://www.news.gr/ellada/koinonia/article/59510/dikh-marfin-sygkinei-h-katathesh-toy-patera-ths-ne.html,,2026-07-23T13:14:05Z
